Team_quality,Opponent_quality,Match_location,Match_outcome,Shots_on_target,SFCA,Short_passes,Long_balls,Crosses,Aerial_success,Offsides,Tackles,Fouls,Yellow_cards,Set_piece
0,0,0,1,5,1,324,69,7,50,5,23,14,2,1
0,1,0,0,2,1,307,56,7,51,1,22,7,2,1
0,1,0,0,0,0,352,68,7,47,1,13,17,6,0
1,0,1,1,11,0,707,29,7,75,2,21,7,0,7
0,1,0,0,4,0,426,49,7,42,2,15,14,2,2
0,1,0,0,2,0,242,55,7,37,0,11,19,3,1
1,1,0,1,4,1,662,49,7,50,0,17,16,1,3
0,1,1,0,3,0,297,52,7,50,3,25,11,1,2
1,0,0,1,5,0,800,26,7,86,3,15,13,3,0
1,0,1,0,8,1,458,63,7,57,1,14,12,2,5
0,1,0,0,3,0,249,62,7,47,9,19,10,1,3
1,1,0,1,5,0,337,38,7,38,2,14,12,2,2
1,1,0,1,4,0,766,32,7,42,1,12,4,0,1
1,1,1,0,5,1,213,51,7,38,1,31,17,3,3
1,1,0,0,3,0,371,43,7,31,2,17,8,1,0
1,1,1,0,3,0,355,53,7,59,7,17,10,2,3
1,1,0,1,2,0,357,50,7,44,3,21,13,1,1
0,1,0,1,3,1,202,56,6,17,3,35,15,2,1
1,1,0,0,4,0,342,81,6,50,0,17,13,3,1
1,1,0,1,7,0,432,81,6,37,4,19,13,1,3
1,1,0,0,0,0,78,65,6,44,5,18,15,5,1
0,1,0,0,1,0,315,52,6,65,1,26,11,2,0
0,0,1,1,5,1,255,65,6,65,8,35,17,3,3
0,1,0,0,1,0,234,36,6,43,2,27,12,1,1
1,0,1,1,8,2,543,48,6,50,2,14,8,1,0
0,1,1,0,0,0,270,56,6,50,0,10,11,1,2
1,1,0,0,8,1,401,64,6,56,2,17,8,2,3
1,1,0,0,3,0,355,39,6,50,2,31,5,3,1
1,0,0,1,5,0,300,57,6,38,0,17,9,1,2
1,1,0,1,8,1,278,55,6,46,5,27,10,1,2
1,1,0,0,0,0,285,49,6,62,1,30,16,1,2
1,0,1,0,1,0,213,70,6,49,6,14,15,4,1
0,1,0,0,4,0,242,44,6,35,3,21,8,2,2
1,1,0,1,6,0,339,55,6,52,4,25,16,4,0
1,1,1,1,4,1,486,87,6,33,2,18,7,1,1
1,1,0,0,5,0,477,70,6,56,0,24,10,5,0
0,1,0,0,2,0,217,90,6,37,2,16,10,0,2
0,1,1,0,1,1,220,48,6,36,3,24,16,1,0
1,1,1,0,1,0,302,86,6,44,4,24,15,3,1
0,1,0,0,1,0,228,55,6,43,1,13,14,2,1
0,0,0,0,1,1,360,58,6,28,1,12,14,3,2
0,1,1,1,7,0,284,86,6,50,3,24,15,2,2
0,1,0,0,1,0,296,85,6,43,0,13,10,1,2
0,0,1,1,13,1,382,65,6,44,1,25,9,2,2
1,1,0,0,2,0,491,68,6,44,2,12,16,0,0
1,1,1,1,7,2,350,78,6,48,0,14,13,4,0
0,1,0,0,2,0,180,59,6,45,0,14,12,0,3
0,1,1,0,0,0,250,59,6,37,1,15,10,0,1
0,1,1,0,1,1,389,58,6,33,1,32,8,0,1
1,0,1,1,5,0,521,80,6,44,4,25,6,1,4
0,0,1,0,2,0,292,75,6,58,1,24,9,3,1
0,1,1,0,5,0,302,48,6,14,1,18,14,3,1
0,1,0,0,0,0,341,36,6,40,3,26,5,1,1
1,1,0,0,3,0,290,63,6,64,2,35,9,1,1
1,1,1,0,0,0,178,53,6,58,1,15,12,3,1
1,1,0,0,0,1,239,66,6,42,1,16,16,3,1
0,0,0,1,7,0,226,63,6,49,3,19,14,3,5
0,0,0,1,6,2,361,61,6,62,1,23,17,3,3
0,1,0,0,2,0,453,66,6,41,3,13,9,0,2
0,0,0,1,4,0,544,63,6,35,0,21,13,0,0
0,0,1,0,1,1,367,81,6,51,0,20,15,2,0
0,1,1,0,0,0,496,82,6,51,2,12,12,1,4
0,1,0,0,3,1,363,43,6,27,0,17,8,1,0
0,1,1,0,2,0,253,61,6,54,1,24,9,3,1
1,1,0,1,6,3,532,75,6,36,0,27,10,0,0
1,1,1,1,7,1,532,46,6,62,1,24,11,1,2
1,1,0,1,4,1,255,62,6,32,4,23,12,2,1
0,1,0,0,2,0,288,64,6,45,0,10,10,1,0
1,1,1,1,5,0,468,61,6,40,0,22,9,2,1
0,1,1,0,7,0,309,66,6,50,2,16,14,3,1
1,0,1,1,5,1,392,56,6,56,7,16,14,2,3
0,1,0,0,0,0,309,67,6,48,0,15,14,3,2
1,1,1,1,8,3,368,49,6,57,5,18,12,2,4
0,0,0,0,5,1,294,62,6,47,4,17,17,4,1
1,1,0,0,5,0,484,49,6,39,1,16,5,1,2
1,1,0,1,4,0,247,50,6,52,2,17,15,1,0
1,1,1,1,11,0,754,30,6,57,2,11,10,2,1
1,1,0,1,3,0,750,57,6,39,0,10,11,2,1
1,0,1,1,7,0,734,45,6,67,2,9,17,4,2
1,0,0,1,8,0,479,55,6,45,2,19,11,3,1
1,0,1,0,6,1,584,68,6,61,3,11,10,3,6
0,1,0,0,0,1,242,65,6,44,1,15,10,0,0
0,1,1,0,3,0,298,54,6,40,1,21,12,1,1
0,1,1,0,1,1,231,52,6,33,0,25,8,1,0
1,1,1,1,7,0,558,48,6,58,2,11,13,2,2
1,0,0,1,3,0,228,85,6,40,0,15,7,3,4
1,1,0,0,3,2,586,30,6,64,3,26,11,4,2
1,1,1,1,4,0,567,33,6,70,0,11,8,1,1
1,1,1,0,5,0,362,55,6,44,2,15,20,3,2
0,1,1,0,0,0,415,66,6,48,4,24,9,1,0
0,1,1,1,4,2,344,67,6,40,0,19,10,0,0
1,1,1,0,3,2,291,39,6,56,0,26,11,4,2
1,1,0,1,5,1,273,50,6,36,3,11,7,1,1
1,1,1,0,1,0,379,62,6,55,5,24,14,0,1
0,1,0,0,0,0,237,46,5,63,0,18,16,4,1
1,1,1,0,3,0,180,53,5,50,3,23,18,3,5
1,0,0,0,3,0,335,51,5,33,1,15,13,2,1
0,1,0,0,0,1,216,56,5,56,1,23,12,0,3
0,1,0,0,0,1,239,57,5,0,4,15,16,1,0
0,1,0,0,1,0,498,60,5,50,2,21,11,0,2
1,0,1,0,5,0,578,61,5,40,7,17,4,2,3
1,0,0,0,1,0,504,79,5,75,3,11,16,2,0
1,0,0,1,4,1,239,64,5,56,8,19,21,3,1
1,1,0,0,2,1,184,75,5,58,0,12,16,3,2
1,1,0,0,2,0,270,43,5,47,3,37,24,6,2
0,1,1,0,3,0,211,60,5,50,3,19,5,1,2
0,1,0,0,4,0,337,66,5,52,4,17,16,2,0
0,1,0,1,3,2,372,52,5,50,1,28,10,3,2
0,1,1,0,0,0,243,73,5,22,3,16,18,3,3
1,1,0,0,1,0,368,58,5,53,1,30,17,2,1
0,1,0,0,3,1,228,67,5,57,5,29,22,4,1
0,1,1,0,6,1,301,54,5,45,2,17,15,3,4
0,1,1,0,1,0,219,59,5,31,4,29,20,6,0
1,1,0,0,4,1,198,57,5,63,2,24,10,1,3
1,1,0,0,1,0,350,80,5,51,2,23,22,3,1
1,1,1,1,7,0,372,68,5,57,2,22,15,0,3
0,0,0,0,3,0,196,76,5,21,0,20,15,2,0
1,1,0,0,5,0,222,54,5,46,2,25,11,3,3
1,1,0,0,3,2,343,80,5,58,2,23,7,0,0
1,0,1,1,8,1,337,63,5,60,2,20,14,3,1
0,1,1,0,7,0,411,50,5,42,0,16,10,3,2
1,1,1,1,5,2,322,50,5,54,1,12,10,1,3
1,0,0,1,6,1,534,37,5,74,3,16,7,2,1
1,1,0,0,1,0,359,61,5,42,1,18,13,2,5
1,1,0,0,3,0,415,82,5,32,4,13,10,3,3
1,1,0,1,3,0,243,70,5,47,0,15,7,4,0
0,1,1,0,8,0,296,72,5,49,1,26,18,3,5
0,1,0,0,2,0,400,54,5,38,0,9,5,0,1
0,1,0,0,0,0,292,64,5,58,1,23,5,1,1
1,1,0,1,2,0,363,65,5,36,1,11,10,1,3
0,0,0,1,4,2,178,63,5,50,2,17,7,1,0
0,1,0,0,1,0,148,52,5,41,2,22,11,1,1
0,1,0,0,3,0,330,66,5,36,0,17,5,0,1
1,0,1,1,8,3,415,72,5,45,2,22,11,2,0
0,1,0,0,1,0,253,69,5,46,1,19,15,2,0
1,1,0,1,6,0,189,69,5,29,0,16,15,2,2
0,0,1,0,1,0,362,66,5,21,0,4,5,0,2
0,1,0,0,1,1,277,74,5,58,2,18,8,0,1
0,1,0,0,4,0,226,99,5,30,0,23,16,2,7
0,1,0,0,1,0,110,45,4,40,2,15,16,1,0
0,1,0,0,3,0,432,59,4,43,1,32,10,1,5
1,1,0,0,0,0,232,52,4,69,4,24,19,3,0
1,1,0,0,3,0,217,40,4,37,2,22,11,2,3
1,1,1,0,0,0,164,56,4,22,3,18,13,0,1
1,1,1,1,1,1,178,42,4,56,5,26,12,2,3
0,1,0,0,0,0,113,75,4,53,2,21,15,1,0
0,1,0,0,0,0,191,53,4,31,1,20,14,3,0
1,1,1,1,7,1,592,42,4,44,3,17,8,1,3
1,1,0,0,4,0,649,51,4,50,0,25,15,1,1
1,1,1,0,1,0,301,65,4,50,5,32,21,5,0
1,0,0,1,11,0,364,67,4,52,0,20,11,0,2
1,0,0,0,2,0,453,68,4,44,4,27,13,3,1
0,1,0,0,1,0,199,65,4,40,0,21,12,2,0
1,1,0,0,3,1,192,58,4,42,5,30,25,5,4
0,1,0,0,1,0,189,57,4,64,1,13,5,2,1
0,1,0,0,1,0,236,57,4,40,0,14,9,2,2
0,1,0,0,3,0,206,56,4,33,1,19,16,2,0
1,1,1,0,3,1,462,68,4,50,4,16,9,1,3
1,1,0,0,7,0,257,60,4,50,3,17,12,4,1
0,1,1,0,1,0,518,59,4,30,1,14,7,0,0
1,1,1,1,3,0,341,53,4,34,0,18,15,5,2
1,0,0,1,4,0,315,63,4,36,1,14,14,1,3
1,1,1,1,6,0,496,59,4,54,0,15,14,3,0
0,1,0,0,2,0,269,59,3,56,3,19,15,2,0
0,1,1,0,5,0,326,51,3,50,3,16,13,3,3
1,1,0,0,4,0,437,68,3,50,3,28,12,2,0
0,1,1,0,2,0,266,71,3,34,1,31,11,1,0
1,0,0,1,7,0,667,47,3,71,1,16,13,1,2
0,1,1,0,2,0,289,54,3,30,3,16,10,3,1
0,0,0,0,2,0,180,62,3,48,0,14,14,3,1
1,1,1,0,2,0,274,55,3,35,1,20,17,2,5
1,1,0,1,3,0,266,43,3,33,6,12,11,1,1
1,1,1,0,4,1,452,43,3,26,1,18,5,1,4
1,1,1,1,5,1,466,52,3,37,2,16,11,3,3
0,1,0,0,4,1,182,79,3,46,4,30,15,2,3
1,0,0,1,4,2,475,72,3,48,3,21,10,1,0
0,1,0,0,3,1,155,69,3,32,2,11,13,2,0
1,1,0,0,5,0,664,48,3,42,1,18,7,1,0
0,1,0,1,5,0,442,45,3,56,1,13,8,2,0
0,0,0,0,3,2,391,71,3,49,1,8,9,2,2
1,1,0,0,3,0,397,51,3,44,0,13,8,2,2
1,1,0,0,3,0,117,48,2,50,1,24,10,6,1
0,0,0,1,5,2,432,60,2,52,3,27,17,4,1
0,1,1,1,5,1,294,53,2,30,2,20,16,3,1
0,1,0,1,3,0,380,50,2,50,1,22,21,3,0
0,1,0,0,1,1,184,60,2,52,1,19,9,2,0
0,1,0,0,4,0,488,85,2,32,0,14,12,0,1
1,1,0,0,5,1,519,55,2,60,1,20,8,1,2
0,1,0,0,3,0,209,90,2,55,0,17,11,4,3
0,1,0,0,1,0,257,59,2,50,4,16,10,3,1
1,1,0,1,8,2,624,59,2,36,3,21,9,2,1
1,1,1,0,1,0,465,51,2,58,2,25,7,0,0
1,0,0,0,4,1,302,82,1,41,0,24,16,2,0
0,0,1,0,1,0,230,81,1,38,1,32,10,4,2
1,1,1,0,1,0,357,77,1,40,0,17,8,0,0
0,1,1,0,6,0,234,55,0,37,0,17,10,1,1
0,1,1,0,1,0,579,53,0,41,1,17,5,2,0
